#Columns, r[i], r[j], cov[i,j], first block [2:401] lines is for the x0, and second block for the x2.[402:801]
102.0 134.0 1.56165233618e-07
102.0 142.0 1.11140420815e-07
102.0 150.0 8.54577513577e-08
102.0 158.0 6.5052186757e-08
102.0 166.0 4.28381404604e-08
102.0 174.0 3.05694155515e-08
102.0 182.0 2.59924295529e-08
102.0 190.0 1.67800432216e-08
102.0 198.0 5.81413244301e-09
110.0 46.0 1.8198804107e-07
110.0 54.0 1.96537871468e-07
110.0 62.0 1.92350876526e-07
110.0 70.0 1.84102557877e-07
110.0 78.0 2.20299117918e-07
110.0 86.0 2.66455958605e-07
110.0 94.0 2.97282754442e-07
110.0 102.0 3.32897726398e-07
110.0 110.0 3.97747114354e-07
110.0 118.0 3.03523988567e-07
110.0 126.0 2.39691690624e-07
110.0 134.0 1.75912057014e-07
110.0 142.0 1.27687548509e-07
110.0 150.0 9.76892969615e-08
110.0 158.0 7.89987051365e-08
110.0 166.0 5.4356977789e-08
110.0 174.0 4.23040188243e-08
110.0 182.0 3.35643632837e-08
110.0 190.0 2.80441641357e-08
110.0 198.0 1.89110673619e-08
118.0 46.0 9.71328878192e-08
118.0 54.0 1.17096129397e-07
118.0 62.0 1.35380021394e-07
118.0 70.0 1.20626623104e-07
118.0 78.0 1.52736556922e-07
118.0 86.0 1.82075186712e-07
118.0 94.0 2.23588848667e-07
118.0 102.0 2.66382235631e-07
118.0 110.0 3.03523988567e-07
118.0 118.0 3.63774148401e-07
118.0 126.0 2.83710200408e-07
118.0 134.0 2.15148316243e-07
118.0 142.0 1.61564615777e-07
118.0 150.0 1.20772661557e-07
118.0 158.0 9.45253503199e-08
118.0 166.0 6.79098829509e-08
118.0 174.0 4.65802932916e-08
118.0 182.0 3.44137773214e-08
118.0 190.0 2.45567395923e-08
118.0 198.0 2.23613818575e-08
126.0 46.0 5.86114274056e-08
126.0 54.0 9.85109934067e-08
126.0 62.0 1.01479008974e-07
126.0 70.0 9.73116593124e-08
126.0 78.0 1.2076041952e-07
126.0 86.0 1.5034684949e-07
126.0 94.0 1.78134296491e-07
126.0 102.0 2.12170012897e-07
126.0 110.0 2.39691690624e-07
126.0 118.0 2.83710200408e-07
126.0 126.0 3.34046180276e-07
126.0 134.0 2.61857257762e-07
126.0 142.0 1.9794984967e-07
126.0 150.0 1.45253364295e-07
126.0 158.0 1.10167380422e-07
126.0 166.0 7.8472105825e-08
126.0 174.0 5.88672765618e-08
126.0 182.0 4.25149652728e-08
126.0 190.0 3.21670866807e-08
126.0 198.0 2.7080585772e-08
134.0 46.0 -1.85269296436e-09
134.0 54.0 3.88127357478e-08
134.0 62.0 6.43071163573e-08
134.0 70.0 5.62985457486e-08
134.0 78.0 7.63705276728e-08
134.0 86.0 9.72262216659e-08
134.0 94.0 1.19510940981e-07
134.0 102.0 1.56165233618e-07
134.0 110.0 1.75912057014e-07
134.0 118.0 2.15148316243e-07
134.0 126.0 2.61857257762e-07
134.0 134.0 3.0631366304e-07
134.0 142.0 2.36557448138e-07
134.0 150.0 1.78192207686e-07
134.0 158.0 1.32799578248e-07
134.0 166.0 9.65514149457e-08
134.0 174.0 7.61654847436e-08
134.0 182.0 6.20649683275e-08
134.0 190.0 4.48298669223e-08
134.0 198.0 3.81853434626e-08
142.0 46.0 -2.13853114615e-08
142.0 54.0 3.20273259973e-08
142.0 62.0 4.78576600682e-08
142.0 70.0 3.5355184977e-08
142.0 78.0 4.03605337828e-08
142.0 86.0 5.62045388066e-08
142.0 94.0 8.47830401361e-08
142.0 102.0 1.11140420815e-07
142.0 110.0 1.27687548509e-07
142.0 118.0 1.61564615777e-07
142.0 126.0 1.9794984967e-07
142.0 134.0 2.36557448138e-07
142.0 142.0 2.86943476851e-07
142.0 150.0 2.12291447392e-07
142.0 158.0 1.60502368967e-07
142.0 166.0 1.21318056685e-07
142.0 174.0 9.48179597973e-08
142.0 182.0 7.64513112366e-08
142.0 190.0 5.26883535129e-08
142.0 198.0 4.40147550487e-08
150.0 46.0 -2.46578967013e-08
150.0 54.0 1.94774281599e-08
150.0 62.0 4.70508061998e-08
150.0 70.0 3.26232124721e-08
150.0 78.0 3.33501308083e-08
150.0 86.0 4.30553742935e-08
150.0 94.0 5.98390864811e-08
150.0 102.0 8.54577513577e-08
150.0 110.0 9.76892969615e-08
150.0 118.0 1.20772661557e-07
150.0 126.0 1.45253364295e-07
150.0 134.0 1.78192207686e-07
150.0 142.0 2.12291447392e-07
150.0 150.0 2.4119591957e-07
150.0 158.0 1.80592784525e-07
150.0 166.0 1.41833222004e-07
150.0 174.0 1.09014940297e-07
150.0 182.0 8.59811936505e-08
150.0 190.0 6.30803758022e-08
150.0 198.0 5.3142195214e-08
158.0 46.0 -1.79934104291e-08
158.0 54.0 3.32235384229e-09
158.0 62.0 3.28558137047e-08
158.0 70.0 2.01855660976e-08
158.0 78.0 1.78054683463e-08
158.0 86.0 2.80038356329e-08
158.0 94.0 3.91008469516e-08
158.0 102.0 6.5052186757e-08
158.0 110.0 7.89987051365e-08
158.0 118.0 9.45253503199e-08
158.0 126.0 1.10167380422e-07
158.0 134.0 1.32799578248e-07
158.0 142.0 1.60502368967e-07
158.0 150.0 1.80592784525e-07
158.0 158.0 2.13618814658e-07
158.0 166.0 1.63337530009e-07
158.0 174.0 1.2327657632e-07
158.0 182.0 9.30332687904e-08
158.0 190.0 7.05863257385e-08
158.0 198.0 6.14946758265e-08
166.0 46.0 -2.03898071528e-08
166.0 54.0 -1.03101292066e-08
166.0 62.0 1.23647706873e-08
166.0 70.0 1.34466604109e-08
166.0 78.0 3.37324001899e-09
166.0 86.0 1.39318779115e-08
166.0 94.0 3.03274138246e-08
166.0 102.0 4.28381404604e-08
166.0 110.0 5.4356977789e-08
166.0 118.0 6.79098829509e-08
166.0 126.0 7.8472105825e-08
166.0 134.0 9.65514149457e-08
166.0 142.0 1.21318056685e-07
166.0 150.0 1.41833222004e-07
166.0 158.0 1.63337530009e-07
166.0 166.0 1.99831274597e-07
166.0 174.0 1.57217050478e-07
